experiment,condition,protocol,genotype,pupilSize,level,q,bf
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Small,50,2.06966633548833,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.22494799672479,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.19309705543283,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.11239869558182,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.40417924213056,10000
4,Awake,Singletone,Alpha9KO,Small,50,2.09690399688173,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Small,50,1.90964897693558,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.61723367614201,8000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.08350519521904,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.91295560886124,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.18237466104452,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.33566755158906,10000
4,Awake,Singletone,Alpha9KO,Small,50,1.82360029129324,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.30884279831789,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.29428736140374,10000
4,Awake,Singletone,Alpha9KO,Small,50,1.80898833904865,8000
4,Awake,Singletone,Alpha9KO,Small,50,1.97062478575828,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.31884571622316,9000
4,Awake,Singletone,Alpha9KO,Small,50,1.83081324426701,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.43779907651935,10000
4,Awake,Singletone,Alpha9KO,Small,50,2.26032026350612,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,3.29858097473519,9000
4,Awake,Singletone,Alpha9KO,Small,50,4.51758770220625,9000
4,Awake,Singletone,Alpha9KO,Small,50,2.35331619937118,10000
4,Awake,Singletone,Alpha9KO,Small,50,2.33096292656496,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.32906163768866,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.05476068551047,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.62456146372283,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.87292067812189,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Medium,50,2.32075776826863,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.36627409229131,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.15962528050259,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.90656458227113,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Medium,50,2.22132019531374,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.91983165139079,8000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.26035080483273,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.23842073210833,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.93765364679644,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.16979086005342,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.84649135956797,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Medium,50,2.65975389718514,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.24021947619818,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.20936881607039,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.10711881987139,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.51627449593171,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.20901777577675,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Medium,50,2.39607230140621,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,7000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.22142060214055,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.02438426031881,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.74227490285585,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.134906059198,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.16177619314562,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.07816292001419,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.04515310589015,10000
4,Awake,Singletone,Alpha9KO,Medium,50,1.86099880785165,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.44688071452209,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.01486512496031,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.26721699945448,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.0818806967484,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.95947904020472,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.09836730775469,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.93304916347494,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.20489293210845,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.04788482020564,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.1861989642197,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.17633642349104,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.170344783755,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.99070996101537,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.72580027679803,8000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.2557953099768,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.02012561200732,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.95761014058926,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.13381386920852,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.01512729258573,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Medium,50,2.21385131123459,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.20235461850015,9000
4,Awake,Singletone,Alpha9KO,Medium,50,3.00161959407794,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.92216332997814,8000
4,Awake,Singletone,Alpha9KO,Medium,50,2.61784029600407,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Medium,50,1.7534304832018,8000
4,Awake,Singletone,Alpha9KO,Medium,50,2.22186460871896,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Medium,50,1.88137727000247,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.13469508189934,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.77827076100475,8000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.05076945271366,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Medium,50,1.86657415769424,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Medium,50,2.39673603059554,10000
4,Awake,Singletone,Alpha9KO,Medium,50,1.78099374078536,10000
4,Awake,Singletone,Alpha9KO,Medium,50,2.06369499008301,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.02245531936825,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.17957128790404,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.27011391234045,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.23484593487893,9000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.96601917085792,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.8743744957586,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.80356019485634,9000
4,Awake,Singletone,Alpha9KO,Medium,50,3.39379659206811,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.2753308559484,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.01551488258093,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.00711306093415,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.85733599742536,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.86368116265739,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.04560261707813,10000
4,Awake,Singletone,Alpha9KO,Medium,50,2.03538633348154,9000
4,Awake,Singletone,Alpha9KO,Medium,50,3.48423256655602,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.87972044130497,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.94793715407018,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.14975744443406,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.82946572487494,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.96514214817511,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.06868050251896,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.10522075898769,10000
4,Awake,Singletone,Alpha9KO,Medium,50,2.20103051990435,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.22808670384039,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.95621622947089,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.8241214237733,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.92753477726985,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.99067531166987,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.95179245260555,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.76391594502198,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.8493518690311,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.88351548852473,8000
4,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Medium,50,2.10432788956982,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.4798438254553,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.91847023192647,9000
4,Awake,Singletone,Alpha9KO,Medium,50,1.85044526500246,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.49633192940766,9000
4,Awake,Singletone,Alpha9KO,Medium,50,2.1699963716008,10000
4,Awake,Singletone,Alpha9KO,Large,50,2.41708885115511,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.14084306261614,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Large,50,2.30337758278368,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Large,50,2.08278657586321,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.63144456107733,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.07491940423371,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.11622471995792,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.53361472508851,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.78365533906111,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.16041787214686,10000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.03052674686978,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.22809051898464,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.81256151704138,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.99495802334872,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.0275718116226,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.03873178098583,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.29658152389585,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.00446513513145,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.05315038202672,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.28659497881443,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.67647730983275,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.99906422877723,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.0700466285938,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.02086173227445,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.47950073369574,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.79980899070237,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.09192292757852,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.60809916211213,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.88715769356295,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.12503940284621,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Large,50,2.23813937588781,10000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.84784157287278,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.14733734496917,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,8000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,NaN
4,Awake,Singletone,Alpha9KO,Large,50,2.07875756533604,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.67793507816143,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.08691603724036,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.31957382989521,10000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,10000
4,Awake,Singletone,Alpha9KO,Large,50,2.2626574758753,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.93958425582971,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.98326788943464,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.50385026771828,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.27571749719967,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.11325490904058,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.61152751883559,10000
4,Awake,Singletone,Alpha9KO,Large,50,1.89133667789739,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.95937611286905,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.35118632187875,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.93879473880152,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.24513840898442,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.21518426554609,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.9559569410759,8000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.17441626017407,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.429535205217,10000
4,Awake,Singletone,Alpha9KO,Large,50,2.08920889918805,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.44824084768588,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.36253463687326,9000
4,Awake,Singletone,Alpha9KO,Large,50,2.38376938074537,8000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,NaN,9000
4,Awake,Singletone,Alpha9KO,Large,50,1.95223520680336,8000
4,Awake,Singletone,Alpha9KO,Large,50,2.73561091410407,10000
4,Awake,Singletone,Alpha9KO,Large,50,1.54525032082174,7000
4,Awake,Singletone,Alpha9KO,Large,50,2.22259864905924,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.96979869059341,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.056019604966,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.71639564964875,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.86658538031962,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.16423890034322,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.10868416087893,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.90014892931823,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.77954318399844,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.78124280123936,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.73068624391398,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.81035072264825,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.75528746156992,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.81470453555133,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.96946609826055,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.91154941961198,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.85283662311523,8000
5,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.95685092106133,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.94265919860093,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.08848424164423,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.73585560453433,8000
5,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.75582099354543,8000
5,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.11244888871952,9000
5,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Small,50,2.01383770330986,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.739643191978,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.7495606660738,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.97898199495012,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.07640208559126,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.98185996628922,9000
5,Awake,Singletone,Alpha9KO,Small,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Small,50,2.01980198644996,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.02093722447887,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.87743389356112,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.08685081594603,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.8857066286264,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.75594476918904,8000
5,Awake,Singletone,Alpha9KO,Small,50,2.08971712513179,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.93854013586764,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.0625631231753,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.75081428240618,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.76589444349345,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.9187879313136,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.82443662671731,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.94323302932776,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.07473991082401,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.95512361646016,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.28679678353055,10000
5,Awake,Singletone,Alpha9KO,Small,50,2.05137045330571,9000
5,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.94542713102082,8000
5,Awake,Singletone,Alpha9KO,Small,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.64321567306224,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.9679695164149,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.952232946916,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.07540770074275,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.99537056505975,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.08062530913662,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.08758206860355,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.07029093033301,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.79954400490769,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.76133375105142,8000
5,Awake,Singletone,Alpha9KO,Small,50,2.00809392226009,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.07036718598012,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.99943715919987,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.07118165745737,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.99380936237898,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.12004061951545,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.82125475392218,8000
5,Awake,Singletone,Alpha9KO,Small,50,2.17952140166044,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.00718417807272,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.94861140859353,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.0966225095343,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.89958731354337,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.05422321308776,9000
5,Awake,Singletone,Alpha9KO,Small,50,2.07327677527691,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.88276154750274,9000
5,Awake,Singletone,Alpha9KO,Small,50,1.70441575346014,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.79543854901102,8000
5,Awake,Singletone,Alpha9KO,Small,50,1.79035309913099,8000
5,Awake,Singletone,Alpha9KO,Medium,50,NaN,9000
5,Awake,Singletone,Alpha9KO,Medium,50,NaN,8000
5,Awake,Singletone,Alpha9KO,Medium,50,2.10664039739305,9000
